ability,trait,value,table_name
Inspection Time,Politeness,-0.0,argeeableness
Inspection Time,Tender Mindedness,-0.0,argeeableness
Inspection Time,Nurturance,-0.0,argeeableness
Inspection Time,Cooperation,-0.0,argeeableness
Inspection Time,Lack of aggression,-0.0,argeeableness
Inspection Time,Modesty,-0.0,argeeableness
Inspection Time,Non manipulative,-0.0,argeeableness
Inspection Time,Warmth,-0.0,argeeableness
Inspection Time,Interpersonal sensitivity,-0.0,argeeableness
Inspection Time,Customer service,-0.0,argeeableness
Inspection Time,Trust,-0.0,argeeableness
Inspection Time,Machiavellianism,-0.0,argeeableness
Inspection Time,Self monitoring,-0.0,argeeableness
Inspection Time,Conscientiousness,-0.3,argeeableness
Inspection Time,Industriousness,-0.282842712474619,argeeableness
Inspection Time,Orderliness,-0.0,argeeableness
Inspection Time,Achievement,,argeeableness
Inspection Time,Persistence,-0.0,argeeableness
Inspection Time,Dependability,-0.458257569495584,argeeableness
Inspection Time,Cautiousness,,argeeableness
Inspection Time,Orderliness,-0.33166247903553997,argeeableness
Inspection Time,Procrastination avoidness,-0.0,argeeableness
Inspection Time,Routine seeking,-0.0,argeeableness
Inspection Time,Cold efficiency,-0.0,argeeableness
Inspection Time,Judging-Perceiving,-0.0,argeeableness
Inspection Time,Self control,,argeeableness
Inspection Time,Type A,-0.0,argeeableness
Inspection Time,Achievement via Independence,-0.0,argeeableness
Inspection Time,Rugged individualism,-0.0,argeeableness
Mental Comparison Speed,Agreeableness,,argeeableness
Mental Comparison Speed,Compassion,,argeeableness
Mental Comparison Speed,Politeness,-0.1414213562373095,argeeableness
Mental Comparison Speed,Tender Mindedness,-0.0,argeeableness
Mental Comparison Speed,Nurturance,-0.0,argeeableness
Mental Comparison Speed,Cooperation,-0.0,argeeableness
Mental Comparison Speed,Lack of aggression,-0.0,argeeableness
Mental Comparison Speed,Modesty,-0.0,argeeableness
Mental Comparison Speed,Non manipulative,-0.0,argeeableness
Mental Comparison Speed,Warmth,-0.0,argeeableness
Mental Comparison Speed,Interpersonal sensitivity,-0.0,argeeableness
Mental Comparison Speed,Customer service,-0.0,argeeableness
Mental Comparison Speed,Trust,-0.0,argeeableness
Mental Comparison Speed,Machiavellianism,-0.0,argeeableness
Mental Comparison Speed,Self monitoring,-0.0,argeeableness
Mental Comparison Speed,Conscientiousness,-0.17320508075688773,argeeableness
Mental Comparison Speed,Industriousness,,argeeableness
Mental Comparison Speed,Orderliness,-0.2449489742783178,argeeableness
Mental Comparison Speed,Achievement,-0.0,argeeableness
Mental Comparison Speed,Persistence,,argeeableness
Mental Comparison Speed,Dependability,-0.0,argeeableness
Mental Comparison Speed,Cautiousness,-0.4,argeeableness
Mental Comparison Speed,Orderliness,-0.282842712474619,argeeableness
Mental Comparison Speed,Procrastination avoidness,-0.0,argeeableness
Mental Comparison Speed,Routine seeking,-0.0,argeeableness
Mental Comparison Speed,Cold efficiency,-0.0,argeeableness
Mental Comparison Speed,Judging-Perceiving,-0.1414213562373095,argeeableness
Mental Comparison Speed,Self control,-0.22360679774997896,argeeableness
Mental Comparison Speed,Type A,-0.0,argeeableness
Mental Comparison Speed,Achievement via Independence,-0.1,argeeableness
Mental Comparison Speed,Rugged individualism,-0.0,argeeableness
Acquired Knowledge,Agreeableness,,argeeableness
Acquired Knowledge,Compassion,-0.0,argeeableness
Acquired Knowledge,Politeness,,argeeableness
Acquired Knowledge,Tender Mindedness,,argeeableness
Acquired Knowledge,Nurturance,,argeeableness
Acquired Knowledge,Cooperation,-0.0,argeeableness
Acquired Knowledge,Lack of aggression,-0.0,argeeableness
Acquired Knowledge,Modesty,-0.0,argeeableness
Acquired Knowledge,Non manipulative,-0.0,argeeableness
Acquired Knowledge,Warmth,,argeeableness
Acquired Knowledge,Interpersonal sensitivity,-0.0,argeeableness
Acquired Knowledge,Customer service,-0.0,argeeableness
Acquired Knowledge,Trust,-0.0,argeeableness
Acquired Knowledge,Machiavellianism,-0.31622776601683794,argeeableness
Acquired Knowledge,Self monitoring,-0.0,argeeableness
Acquired Knowledge,Conscientiousness,-0.1,argeeableness
Acquired Knowledge,Industriousness,,argeeableness
Acquired Knowledge,Orderliness,-0.0,argeeableness
Acquired Knowledge,Achievement,-0.0,argeeableness
Acquired Knowledge,Persistence,-0.0,argeeableness
Acquired Knowledge,Dependability,,argeeableness
Acquired Knowledge,Cautiousness,,argeeableness
Acquired Knowledge,Orderliness,-0.5291502622129182,argeeableness
Acquired Knowledge,Procrastination avoidness,-0.0,argeeableness
Acquired Knowledge,Routine seeking,-0.43588989435406733,argeeableness
Acquired Knowledge,Cold efficiency,-0.0,argeeableness
Acquired Knowledge,Judging-Perceiving,-0.5196152422706632,argeeableness
Acquired Knowledge,Self control,,argeeableness
Acquired Knowledge,Type A,-0.0,argeeableness
Acquired Knowledge,Achievement via Independence,,argeeableness
Acquired Knowledge,Rugged individualism,-0.4472135954999579,argeeableness
Quantitative Ability,Agreeableness,-0.1414213562373095,argeeableness
Quantitative Ability,Compassion,,argeeableness
Quantitative Ability,Politeness,,argeeableness
Quantitative Ability,Tender Mindedness,-0.0,argeeableness
Quantitative Ability,Nurturance,-0.0,argeeableness
Quantitative Ability,Cooperation,-0.0,argeeableness
Quantitative Ability,Lack of aggression,,argeeableness
Quantitative Ability,Modesty,-0.0,argeeableness
Quantitative Ability,Non manipulative,,argeeableness
Quantitative Ability,Warmth,-0.37416573867739417,argeeableness
Quantitative Ability,Interpersonal sensitivity,-0.0,argeeableness
Quantitative Ability,Customer service,-0.0,argeeableness
Quantitative Ability,Trust,,argeeableness
Quantitative Ability,Machiavellianism,-0.0,argeeableness
Quantitative Ability,Self monitoring,-0.0,argeeableness
Quantitative Ability,Conscientiousness,,argeeableness
Quantitative Ability,Industriousness,,argeeableness
Quantitative Ability,Orderliness,,argeeableness
Quantitative Ability,Achievement,,argeeableness
Quantitative Ability,Persistence,,argeeableness
Quantitative Ability,Dependability,,argeeableness
Quantitative Ability,Cautiousness,-0.282842712474619,argeeableness
Quantitative Ability,Orderliness,,argeeableness
Quantitative Ability,Procrastination avoidness,-0.37416573867739417,argeeableness
Quantitative Ability,Routine seeking,,argeeableness
Quantitative Ability,Cold efficiency,,argeeableness
Quantitative Ability,Judging-Perceiving,-0.1,argeeableness
Quantitative Ability,Self control,-0.0,argeeableness
Quantitative Ability,Type A,-0.0,argeeableness
Quantitative Ability,Achievement via Independence,,argeeableness
Quantitative Ability,Rugged individualism,-0.0,argeeableness
Mathematics Knowledge,Agreeableness,-0.458257569495584,argeeableness
Mathematics Knowledge,Compassion,,argeeableness
Mathematics Knowledge,Politeness,-0.469041575982343,argeeableness
Mathematics Knowledge,Tender Mindedness,-0.0,argeeableness
Mathematics Knowledge,Nurturance,-0.458257569495584,argeeableness
Mathematics Knowledge,Cooperation,-0.31622776601683794,argeeableness
Mathematics Knowledge,Lack of aggression,,argeeableness
Mathematics Knowledge,Modesty,-0.0,argeeableness
Mathematics Knowledge,Non manipulative,-0.0,argeeableness
Mathematics Knowledge,Warmth,-0.4898979485566356,argeeableness
Mathematics Knowledge,Interpersonal sensitivity,-0.0,argeeableness
Mathematics Knowledge,Customer service,-0.31622776601683794,argeeableness
Mathematics Knowledge,Trust,,argeeableness
Mathematics Knowledge,Machiavellianism,,argeeableness
Mathematics Knowledge,Self monitoring,-0.0,argeeableness
Mathematics Knowledge,Conscientiousness,-0.4898979485566356,argeeableness
Mathematics Knowledge,Industriousness,,argeeableness
Mathematics Knowledge,Orderliness,-0.5567764362830022,argeeableness
Mathematics Knowledge,Achievement,,argeeableness
Mathematics Knowledge,Persistence,-0.36055512754639896,argeeableness
Mathematics Knowledge,Dependability,,argeeableness
Mathematics Knowledge,Cautiousness,-0.3,argeeableness
Mathematics Knowledge,Orderliness,,argeeableness
Mathematics Knowledge,Procrastination avoidness,-0.41231056256176607,argeeableness
Mathematics Knowledge,Routine seeking,-0.0,argeeableness
Mathematics Knowledge,Cold efficiency,,argeeableness
Mathematics Knowledge,Judging-Perceiving,-0.5744562646538028,argeeableness
Mathematics Knowledge,Self control,-0.0,argeeableness
Mathematics Knowledge,Type A,-0.0,argeeableness
Mathematics Knowledge,Achievement via Independence,,argeeableness
Mathematics Knowledge,Rugged individualism,-0.36055512754639896,argeeableness
Mathematics Achievement,Agreeableness,,argeeableness
Mathematics Achievement,Compassion,,argeeableness
Mathematics Achievement,Politeness,-0.0,argeeableness
Mathematics Achievement,Tender Mindedness,-0.0,argeeableness
Mathematics Achievement,Nurturance,-0.0,argeeableness
Mathematics Achievement,Cooperation,-0.0,argeeableness
Mathematics Achievement,Lack of aggression,,argeeableness
Mathematics Achievement,Modesty,-0.0,argeeableness
Mathematics Achievement,Non manipulative,,argeeableness
Mathematics Achievement,Warmth,-0.282842712474619,argeeableness
Mathematics Achievement,Interpersonal sensitivity,,argeeableness
Mathematics Achievement,Customer service,-0.0,argeeableness
Mathematics Achievement,Trust,-0.0,argeeableness
Mathematics Achievement,Machiavellianism,-0.0,argeeableness
Mathematics Achievement,Self monitoring,-0.0,argeeableness
Mathematics Achievement,Conscientiousness,-0.282842712474619,argeeableness
Mathematics Achievement,Industriousness,,argeeableness
Mathematics Achievement,Orderliness,,argeeableness
Mathematics Achievement,Achievement,-0.0,argeeableness
Mathematics Achievement,Persistence,-0.0,argeeableness
Mathematics Achievement,Dependability,,argeeableness
Mathematics Achievement,Cautiousness,-0.282842712474619,argeeableness
Mathematics Achievement,Orderliness,,argeeableness
Mathematics Achievement,Procrastination avoidness,,argeeableness
Mathematics Achievement,Routine seeking,-0.6855654600401044,argeeableness
Mathematics Achievement,Cold efficiency,-0.0,argeeableness
Mathematics Achievement,Judging-Perceiving,-0.31622776601683794,argeeableness
Mathematics Achievement,Self control,,argeeableness
Mathematics Achievement,Type A,-0.0,argeeableness
Mathematics Achievement,Achievement via Independence,,argeeableness
Mathematics Achievement,Rugged individualism,,argeeableness
Verbal Ability,Agreeableness,,argeeableness
Verbal Ability,Compassion,,argeeableness
Verbal Ability,Politeness,-0.1,argeeableness
Verbal Ability,Tender Mindedness,-0.2449489742783178,argeeableness
Verbal Ability,Nurturance,-0.31622776601683794,argeeableness
Verbal Ability,Cooperation,-0.469041575982343,argeeableness
Verbal Ability,Lack of aggression,,argeeableness
Verbal Ability,Modesty,,argeeableness
Verbal Ability,Non manipulative,,argeeableness
Verbal Ability,Warmth,-0.22360679774997896,argeeableness
Verbal Ability,Interpersonal sensitivity,,argeeableness
Verbal Ability,Customer service,-0.0,argeeableness
Verbal Ability,Trust,,argeeableness
Verbal Ability,Machiavellianism,-0.1414213562373095,argeeableness
Verbal Ability,Self monitoring,-0.282842712474619,argeeableness
Verbal Ability,Conscientiousness,-0.22360679774997896,argeeableness
Verbal Ability,Industriousness,,argeeableness
Verbal Ability,Orderliness,-0.0,argeeableness
Verbal Ability,Achievement,,argeeableness
Verbal Ability,Persistence,-0.5291502622129182,argeeableness
Verbal Ability,Dependability,,argeeableness
Verbal Ability,Cautiousness,-0.31622776601683794,argeeableness
Verbal Ability,Orderliness,,argeeableness
Verbal Ability,Procrastination avoidness,,argeeableness
Verbal Ability,Routine seeking,-0.5567764362830022,argeeableness
Verbal Ability,Cold efficiency,-0.282842712474619,argeeableness
Verbal Ability,Judging-Perceiving,-0.47958315233127197,argeeableness
Verbal Ability,Self control,,argeeableness
Verbal Ability,Type A,-0.6928203230275509,argeeableness
Verbal Ability,Achievement via Independence,,argeeableness
Verbal Ability,Rugged individualism,,argeeableness
Reading and Writing,Agreeableness,-0.2,argeeableness
Reading and Writing,Compassion,-0.0,argeeableness
Reading and Writing,Politeness,-0.0,argeeableness
Reading and Writing,Tender Mindedness,-0.0,argeeableness
Reading and Writing,Nurturance,-0.0,argeeableness
Reading and Writing,Cooperation,-0.0,argeeableness
Reading and Writing,Lack of aggression,-0.0,argeeableness
Reading and Writing,Modesty,-0.0,argeeableness
Reading and Writing,Non manipulative,-0.0,argeeableness
Reading and Writing,Warmth,-0.5,argeeableness
Reading and Writing,Interpersonal sensitivity,-0.0,argeeableness
Reading and Writing,Customer service,,argeeableness
Reading and Writing,Trust,-0.0,argeeableness
Reading and Writing,Machiavellianism,-0.0,argeeableness
Reading and Writing,Self monitoring,-0.0,argeeableness
Reading and Writing,Conscientiousness,,argeeableness
Reading and Writing,Industriousness,-0.0,argeeableness
Reading and Writing,Orderliness,,argeeableness
Reading and Writing,Achievement,-0.0,argeeableness
Reading and Writing,Persistence,-0.0,argeeableness
Reading and Writing,Dependability,-0.37416573867739417,argeeableness
Reading and Writing,Cautiousness,-0.0,argeeableness
Reading and Writing,Orderliness,-0.0,argeeableness
Reading and Writing,Procrastination avoidness,-0.0,argeeableness
Reading and Writing,Routine seeking,-0.0,argeeableness
Reading and Writing,Cold efficiency,-0.0,argeeableness
Reading and Writing,Judging-Perceiving,-0.0,argeeableness
Reading and Writing,Self control,-0.0,argeeableness
Reading and Writing,Type A,-0.0,argeeableness
Reading and Writing,Achievement via Independence,-0.0,argeeableness
Reading and Writing,Rugged individualism,,argeeableness
Reading Comprehension,Agreeableness,,argeeableness
Reading Comprehension,Compassion,,argeeableness
Reading Comprehension,Politeness,-0.0,argeeableness
Reading Comprehension,Tender Mindedness,,argeeableness
Reading Comprehension,Nurturance,-0.0,argeeableness
Reading Comprehension,Cooperation,,argeeableness
Reading Comprehension,Lack of aggression,,argeeableness
Reading Comprehension,Modesty,-0.5916079783099616,argeeableness
Reading Comprehension,Non manipulative,,argeeableness
Reading Comprehension,Warmth,,argeeableness
Reading Comprehension,Interpersonal sensitivity,,argeeableness
Reading Comprehension,Customer service,,argeeableness
Reading Comprehension,Trust,-0.0,argeeableness
Reading Comprehension,Machiavellianism,-0.0,argeeableness
Reading Comprehension,Self monitoring,-0.0,argeeableness
Reading Comprehension,Conscientiousness,,argeeableness
Reading Comprehension,Industriousness,,argeeableness
Reading Comprehension,Orderliness,,argeeableness
Reading Comprehension,Achievement,,argeeableness
Reading Comprehension,Persistence,,argeeableness
Reading Comprehension,Dependability,,argeeableness
Reading Comprehension,Cautiousness,-0.36055512754639896,argeeableness
Reading Comprehension,Orderliness,,argeeableness
Reading Comprehension,Procrastination avoidness,-0.3,argeeableness
Reading Comprehension,Routine seeking,-0.0,argeeableness
Reading Comprehension,Cold efficiency,-0.0,argeeableness
Reading Comprehension,Judging-Perceiving,-0.0,argeeableness
Reading Comprehension,Self control,-0.0,argeeableness
Reading Comprehension,Type A,-0.0,argeeableness
Reading Comprehension,Achievement via Independence,,argeeableness
Reading Comprehension,Rugged individualism,,argeeableness
Reading Decoding,Agreeableness,,argeeableness
Reading Decoding,Compassion,-0.0,argeeableness
Reading Decoding,Politeness,-0.0,argeeableness
Reading Decoding,Tender Mindedness,-0.0,argeeableness
Reading Decoding,Nurturance,-0.0,argeeableness
Reading Decoding,Cooperation,-0.0,argeeableness
Reading Decoding,Lack of aggression,-0.0,argeeableness
Reading Decoding,Modesty,-0.0,argeeableness
Reading Decoding,Non manipulative,-0.0,argeeableness
